Cod_Producto,Descripcion,Unidad,Precio,Precio_IVA,Paga_Impuesto_IVA,Existencia,Observación,Campo1
37,"PERNO CABEZA DE COCO 1/4X1/2"" GALVANIZADO",U,0,,FALSO,112,INVENTARIO,
370,"CANAL ESTRUCTURAL GALVANIZADO 1 5/8""X15/16"" X 3M",U,,,FALSO,0,COTIZACIÓN,
3700,"S.E.DEXSON AMARRAS 25cm NG. T10HD-4,8mm",F,4.01,,FALSO,0,INSELEC,
37001,CONECTOR MANGUITO P/8AWG,U,0.267857143,0.3,VERDADERO,0,COTIZACIÓN,
37002,CONECTOR MANGUITO P/6AWG,U,0.357142857,0.4,VERDADERO,0,COTIZACIÓN,
37003,BASE P/RELE 8 PINES 10A CAMSCO,U,1.5625,1.75,VERDADERO,0,COTIZACIÓN,
37004,BASE P/RELE 8 PINES 10A SASSIN,U,1.160714286,1.3,VERDADERO,0,COTIZACIÓN,
37005,BASE P/RELE 11 PINES 10A CAMSCO,U,1.696428571,1.9,VERDADERO,0,COTIZACIÓN,
37006,BASE FOTOCELULA P/JL-205C MAVIJU,U,3.571428571,4,VERDADERO,0,COTIZACIÓN,
37007,PINZA LAGASRTO MED. RJ/NG,U,0.223214286,0.25,VERDADERO,0,COTIZACIÓN,
37008,PINZA LAGASRTO PEQ. RJ/NG,U,0.446428571,0.5,VERDADERO,0,COTIZACIÓN,
37009,PINZA LAGASRTO GRAD. RJ/NG,U,0.625,0.7,VERDADERO,0,COTIZACIÓN,
3701,CABLE CONCENTR 3x12 AWG THHN/THWN 90°C 600V,M,1.756,,FALSO,0,INSELEC,
37010,UNION COAXIAL SIMPLE,U,0.267857143,0.3,VERDADERO,0,COTIZACIÓN,
37011,UNION COAXIAL TIPO T,U,0.267857143,0.3,VERDADERO,0,COTIZACIÓN,
3702,EBASEE CJ.PLAST SOBREP.P´BREAK.RIEL 4MOD 1FILA,U,4.31,,FALSO,0,INSELEC,
3703,S.E BREAK P/RIEL 1x40 127V 6000A,U,3.9,,FALSO,0,INSELEC,
3704,S.E BREAK P/RIEL 2x20 230V 6000A,U,8.34,,FALSO,0,INSELEC,
3705,CONECTOR RANURA PARALELA 8-2/0 AWG ALEACION CU,U,3.05,,FALSO,0,INSELEC,
3706,CABLE SUPERFLEX 8 AWG XLPE/PVC 90GR.1KV CABLEC,M,1.518,,FALSO,0,INSELEC,
3707,"TUBERIA BX C/PVC 1 1/2"" REFORZ (ROLLO 50MT)",M,4.775,,FALSO,0,INSELEC,
3708,"CONEC.BX C/PVC RECTO 1 1/2"" ZINC",U,2.78,,FALSO,0,INSELEC,
3709,"ABRAZADERA CONDUIT 2 ALET 1 1/2""",U,0.296,,FALSO,0,INSELEC,
371,"TUBO PVC CORRUGADO ELECTRICO 4"" (110MM) X 6M NARANJA",U,,,FALSO,0,COTIZACIÓN,
3710,CAMS.TERM. 8-6 PUNTERA MARFIL,F,6.33,,FALSO,0,INSELEC,
3711,S.E BREAK P/RIEL 2x50 230V 6000A,U,8.335,,FALSO,0,INSELEC,
3712,S.E BREAK C/MOLD 3x125A 25KA 415V,U,180.9,,FALSO,0,INSELEC,
3713,CABLE HIPERFLEX 2 AWG 1000V 90°C BOB INCABLE,M,5.32,,FALSO,0,INSELEC,
3714,CAMS.TERM.COMP.CU/AL # 2 10mm 3/8 LARGO C35-10,U,0.88,,FALSO,0,INSELEC,
3715,BEAUC.GAB.LIV.60x40x20cm INT.IP42 I-0306,U,49.82,,FALSO,0,INSELEC,
3716,CABLE CONCENTR 3x10 AWG THHN/THWN 90°C 600V BOB,M,2.841,,FALSO,0,INSELEC,
3717,CABLE CONCENTR 3x14 AWG THHN/THWN 90°C 600V BOB,M,1.179,,FALSO,0,INSELEC,
3718,"TUBERIA BX C/PVC 1/2"" REFORZ (ROLLO 100MT)",M,1.653,,FALSO,0,INSELEC,
3719,"CONEC.BX C/PVC RECTO 1/2"" ZINC EL050021",U,0.611,,FALSO,0,INSELEC,
372,"MAV.TUBO EMT 1/2"" 3.05MT 1.07mm EL040001",U,1.999,,FALSO,0,COTIZACIÓN,
3720,S.E BREAK P/RIEL 2x32 230V 6000A EASY9,U,7.66,,FALSO,0,INSELEC,
3721,S.E BREAK P/RIEL 1x20 127V 6000A EASY9,U,3.535,,FALSO,0,INSELEC,
3722,S.E BREAK P/RIEL 1x16 127V 6000A EASY9,U,3.535,,FALSO,0,INSELEC,
3723,JSL CJ PLAST.IP65 LISA GRIS 10x10x5.5cm 222-L,U,2.686,,FALSO,0,INSELEC,
3724,S.E.DEXSON CANALETA LISA 20x12 BL. C/ADH,U,2.325,,FALSO,0,INSELEC,
3725,S.E.DEXSON CJ. 40mm P/TOMA O INTERRUP.BL,U,1.706,,FALSO,0,INSELEC,
3726,VETO VIVE TOMA DOBLE POLARZ AMER.2P+E BL,U,1.726,,FALSO,0,INSELEC,
3727,ABRO SPRAY NEGRO MATE,U,1.59,,FALSO,0,INSELEC,
3728,S.E BREAK P/RIEL 2x32 230V 6000A EASY9,U,7.66,,FALSO,0,INSELEC,
3729,COOPER TOMA TRIF.50A.SOBREP.250V P/G 112BK,U,5.36,,FALSO,0,INSELEC,
373,CABLE THHN/THWN FLEX 14 AWG NEG 90°C 600V RLL,M,0.312,,FALSO,0,COTIZACIÓN,
3730,COOPER ENCH.3PT TRIF.50A.P/GALL 125V S80-SP,U,6.85,,FALSO,0,INSELEC,
3731,PINZA SICAME ACOMETIDA P/ANCLAJE P-63 MET-PLAS,U,1.2,,FALSO,0,INSELEC,
3732,"S.E.DEXSON AMARRAS 20cm NG. T8HD-4,6mm",F,2.98,,FALSO,0,INSELEC,
3733,EBASEE CJ.PLAST.SOBREP.P/BREAK.RIEL 2MOD IP65,U,2.93,,FALSO,0,INSELEC,
3734,S.E BREAK P/RIEL 1x63 127V 6000A EASY9,U,3.896,,FALSO,0,INSELEC,
3735,BEAUC.GAB.LIV.40x40x20cm INT.IP42 I-0305,U,39.55,,FALSO,0,INSELEC,
3736,FUSIBLE PARA CODO PORTAFUSIBLE 25/15.5KV 6AMP CHARDON,U,265,,FALSO,0,FACTURAS,
3737,CONECTOR TIPO CODO 25KV PORTAFUSIBLE CHARDON #2/0,U,375,,FALSO,0,FACTURAS,
3738,"CINTA # 25, ( PLYSTRAP CINTA DE COBRE ESTAÑADO PARA LINIA A TIERRA 9mm x 5m ) PLYMOUTH",U,45,,FALSO,0,FACTURAS,
3739,BARRAJE MT 25 KV 200A 4 VIAS CHARDON,U,445,,FALSO,0,FACTURAS,
374,CABLE THHN/THWN FLEX 14 AWG BLA 90°C 600V RLL,M,0.312,,FALSO,0,COTIZACIÓN,
3740,BUSHING DE PARQUEO 25 KV 200AMP CHARDON,U,145,,FALSO,0,FACTURAS,
3741,CODO DESC. BAJO CARGA 25 KV 200 AMP CON CONECTOR DE COMPRESION CU/AL # 2/0 AWG 200AMP. CHARDON,U,65,,FALSO,0,FACTURAS,
3742,TAPON AISLADOR 25KV 200AMP CHARDON,U,45,,FALSO,0,FACTURAS,
3743,PARARRAYO TIPO CODO (ELBOW ARRESTER) 18KV/15.3 CLASS 25 KV CHARDO,U,180,,FALSO,0,FACTURAS,
3744,CABLE DE CU. DESNUDO 7H. # 2 AWG.,M,4.58,,FALSO,0,FACTURAS,
3745,CINTA AISLANTE DE CAUCHO PARA MEDIA TENSIÓN SCOTCH 23 ( BR ) 19MMX9.10M,U,13.1,,FALSO,0,FACTURAS,
3746,"CINTA # 25, ( PLYSTRAP CINTA DE COBRE ESTAÑADO PARA LINIA A TIERRA 9mm x 5m ) PLYMOUTH",U,45,,FALSO,0,FACTURAS,
3747,CINTA PREMIUM ELÉCTRICA DE VINILO PROF. SCOTCH SUPER 33+ 19MMx20M,U,6.05,,FALSO,0,FACTURAS,
3748,BREAKER SIEMENS CM REG 3P 440/630AMP. 3VM1463-4EE32 0AA0,U,575,,FALSO,0,FACTURAS,
3749,"CINTA # 25, ( PLYSTRAP CINTA DE COBRE ESTAÑADO PARA LINIA A TIERRA 9mm x 5m ) PLYMOUTH",U,45,,FALSO,0,FACTURAS,
375,CABLE FLEXIBLE TFF 16 AWG VER 60°C 600V BOB,M,0.233,,FALSO,0,COTIZACIÓN,
3750,"TRANSFORMADOR TRIFÁSICO CONVENCIONAL 250KVA, 22,86/6,3 KV - 220/127 V",U,10060,,FALSO,0,INSELEC,
3751,BAND. PORTACABLES TIPO ESCALERILLA. TRAMO RECTO. SERIE 8C. ANCHO 900 MM. ALTO 100 MM. LONGITUD 3 METROS. ACERO GALVANIZADO EN CALIENTE,U,89.1,,FALSO,0,SED,
3752,BAND. PORTACABLES TIPO ESCALERILLA. TRAMO RECTO. SERIE 8C. ANCHO 150 MM. ALTO 100 MM. LONGITUD 3 METROS. ACERO GALVANIZADO EN CALIENTE,U,35.14,,FALSO,0,SED,
3753,BAND. PORTACABLES TIPO ESCALERILLA. CURVA HORIZONTAL 90°. SERIE 8C. ANCHO 900 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,32.92,,FALSO,0,SED,
3754,BAND. PORTACABLES TIPO ESCALERILLA. CURVA HORIZONTAL 90°. SERIE 8C. ANCHO 600 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,28.78,,FALSO,0,SED,
3755,BAND. PORTACABLES TIPO ESCALERILLA. CURVA HORIZONTAL 90°. SERIE 8C. ANCHO 450 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,27.98,,FALSO,0,SED,
3756,BAND. PORTACABLES TIPO ESCALERILLA. CURVA HORIZONTAL 90°. SERIE 8C. ANCHO 400 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,27.88,,FALSO,0,SED,
3757,BAND. PORTACABLES TIPO ESCALERILLA. CURVA HORIZONTAL 90°. SERIE 8C. ANCHO 300 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,26.42,,FALSO,0,SED,
3758,BAND. PORTACABLES TIPO ESCALERILLA. CURVA HORIZONTAL 90°. SERIE 8A.  ANCHO 150 MM. ALTO 50 MM. ACERO GALVANIZADO EN CALIENTE,U,9.91,,FALSO,0,SED,
3759,BAND. PORTACABLES TIPO ESCALERILLA. CURVA HORIZONTAL 90°. SERIE 8B. ANCHO 100 MM. ALTO 80 MM. ACERO GALVANIZADO EN CALIENTE,U,9.55,,FALSO,0,SED,
376,CABLE CONCENTR 3x18 AWG THHN/THWN 90°C 600V,M,0.537,,FALSO,0,COTIZACIÓN,
3760,BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL EXTERNA 90°. SERIE 8C. ANCHO 900 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,45.55,,FALSO,0,SED,
3761,BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL EXTERNA 90°. SERIE 8C. ANCHO 600 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,31.69,,FALSO,0,SED,
3762,BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL EXTERNA 90°. SERIE 8C. ANCHO 400 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,30.78,,FALSO,0,SED,
3763,BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL EXTERNA 90°. SERIE 8C. ANCHO 300 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,29.27,,FALSO,0,SED,
3764,BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL EXTERNA 90°. SERIE 8A.  ANCHO 150 MM. ALTO 50 MM. ACERO GALVANIZADO EN CALIENTE,U,22.13,,FALSO,0,SED,
3765,"BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL INTERNA 90°. SERIE 8C. ANCHO 900 MM. ALTO 100 MM. ACERO
GALVANIZADO EN CALIENTE",U,45.89,,FALSO,0,SED,
3766,BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL INTERNA 90°. SERIE 8C. ANCHO 600 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,32.25,,FALSO,0,SED,
3767,BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL INTERNA 90°. SERIE 8C. ANCHO 200 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,27.82,,FALSO,0,SED,
3768,BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL INTERNA 90°. SERIE 8C. ANCHO 400 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,31.15,,FALSO,0,SED,
3769,BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL INTERNA 90°. SERIE 8A.  ANCHO 150 MM. ALTO 50 MM. ACERO GALVANIZADO EN CALIENTE,U,21.5,,FALSO,0,SED,
377,"CONECTOR CABLE CAJA DE 1/2"" ROMEX",U,0.329,,FALSO,0,COTIZACIÓN,
3770,BAND. PORTACABLES TIPO ESCALERILLA. CRUZ HORIZONTAL. SERIE 8C. ANCHO 900 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE.,U,78.01,,FALSO,0,SED,
3771,BAND. PORTACABLES TIPO ESCALERILLA. REDUCCIÓN SIMÉTRICA. SERIE 8C. ANCHO DE 900 A 600 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,45.76,,FALSO,0,SED,
3772,"BAND. PORTACABLES TIPO ESCALERILLA. REDUCCIÓN SIMÉTRICA. SERIE 8C. ANCHO DE 900 A 300 MM. ALTO 100
MM. ACERO GALVANIZADO EN CALIENTE",U,45.76,,FALSO,0,SED,
3773,"BAND. PORTACABLES TIPO ESCALERILLA. REDUCCIÓN SIMÉTRICA. SERIE 8C. ANCHO DE 450 A 400 MM. ALTO 100
MM. ACERO GALVANIZADO EN CALIENTE",U,29.78,,FALSO,0,SED,
3774,BAND. PORTACABLES TIPO ESCALERILLA. TEE HORIZONTAL. SERIE 8C. ANCHO 900 MM. ALTO 100 MM. ACERO GALVANIZADO EN CALIENTE,U,68.95,,FALSO,0,SED,
3775,"GRAPA UNIVERSAL SERVICIO PESADO, PARA INSERTO DE Ø1/2"" Y APRIETE CON PERNO DE Ø3/8"". GALVANIZADO ELECTROLÍTICO",U,3.39,,FALSO,0,SED,
3776,"VARILLA ROSCADA DE 1/2"". LONGITUD 3 METROS. GALVANIZADO ELECTROLÍTICO",U,6.34,,FALSO,0,SED,
3777,"CANAL ESTRUCTURAL. 41 MM DE ANCHO (1- 5/8"") X 41 MM DE ALTO (1- 5/8""). TROQUELADO. LONGITUD 3 METROS (10
PIES). GALVANIZADO EN CALIENTE. SERVICIO MEDIO.",U,17.22,,FALSO,0,SED,
3778,"TUERCA HEXAGONAL DE 1/2"". GALVANIZADO ELECTROLÍTICO",U,0.1,,FALSO,0,SED,
3779,"ARANDELA REDONDA PARA PERNO DE 1/2"". GALVANIZADO ELECTROLÍTICO",U,0.06,,FALSO,0,SED,
378,CAMS.CAPUCHON AMARILLO P/CABLE 12AWG (SW-74B)*,U,7.884,,FALSO,0,COTIZACIÓN,
3780,"ARANDELA CUADRADA. SERVICIO PESADO. 41 X 41 MM (1 - 5/8"" X 1- 5/8""). PARA PERNO DE 1/2"".  GALVANIZADO EN
CALIENTE",U,0.29,,FALSO,0,SED,
3781,"CONJUNTO DE SUJETADOR DE BAND. PORTACABLES. SERVICIO LIVIANO.  GALVANIZADO EN CALIENTEA .INCLUYE TORNILLERIA DE 1/4"". ACERO GALVANIZADO ELECTROLITICO.",U,0.85,,FALSO,0,SED,
3782,"GRAPA UNIVERSAL SERVICIO PESADO, PARA INSERTO DE Ø1/2"" Y APRIETE CON PERNO DE Ø3/8"". GALVANIZADO ELECTROLÍTICO",U,3.39,,FALSO,0,SED,
3783,"VARILLA ROSCADA DE 1/2"". LONGITUD 3 METROS. GALVANIZADO ELECTROLÍTICO",U,6.34,,FALSO,0,SED,
3784,"CANAL ESTRUCTURAL. 41 MM DE ANCHO (1- 5/8"") X 41 MM DE ALTO (1- 5/8""). TROQUELADO. LONGITUD 3 METROS (10 PIES). GALVANIZADO EN CALIENTE. SERVICIO MEDIO.",U,17.22,,FALSO,0,SED,
3785,"TUERCA HEXAGONAL DE 1/2"". GALVANIZADO ELECTROLÍTICO",U,0.1,,FALSO,0,SED,
3786,"ARANDELA REDONDA PARA PERNO DE 1/2"". GALVANIZADO ELECTROLÍTICO",U,0.06,,FALSO,0,SED,
3787,"ARANDELA CUADRADA. SERVICIO PESADO. 41 X 41 MM (1 - 5/8"" X 1- 5/8""). PARA PERNO DE 1/2"".  GALVANIZADO EN CALIENTE",U,0.29,,FALSO,0,SED,
3788,"CONJUNTO DE SUJETADOR DE BAND. PORTACABLES. SERVICIO LIVIANO.  GALVANIZADO EN CALIENTEA .INCLUYE TORNILLERIA DE 1/4"". ACERO GALVANIZADO ELECTROLITICO.",U,0.65,,FALSO,0,SED,
3789,"GRAPA UNIVERSAL SERVICIO PESADO, PARA INSERTO DE Ø1/2"" Y APRIETE CON PERNO DE Ø3/8"". GALVANIZADO ELECTROLÍTICO",U,3.39,,FALSO,0,SED,
379,CAMS.CAPUCHON ROJO P/CABLE 10AWG (SW-76B)**,U,16.417,,FALSO,0,COTIZACIÓN,
3790,"VARILLA ROSCADA DE 1/2"". LONGITUD 3 METROS. GALVANIZADO ELECTROLÍTICO",U,6.34,,FALSO,0,SED,
3791,"CANAL ESTRUCTURAL. 41 MM DE ANCHO (1- 5/8"") X 41 MM DE ALTO (1- 5/8""). TROQUELADO. LONGITUD 3 METROS (10 PIES). GALVANIZADO EN CALIENTE. SERVICIO MEDIO.",U,17.22,,FALSO,0,SED,
3792,"TUERCA HEXAGONAL DE 1/2"". GALVANIZADO ELECTROLÍTICO",U,0.1,,FALSO,0,SED,
3793,"ARANDELA REDONDA PARA PERNO DE 1/2"". GALVANIZADO ELECTROLÍTICO",U,0.06,,FALSO,0,SED,
3794,"ARANDELA CUADRADA. SERVICIO PESADO. 41 X 41 MM (1 - 5/8"" X 1- 5/8""). PARA PERNO DE 1/2"".  GALVANIZADO EN CALIENTE",U,0.29,,FALSO,0,SED,
3795,"CONJUNTO DE SUJETADOR DE BAND. PORTACABLES. SERVICIO LIVIANO.  GALVANIZADO EN CALIENTEA .INCLUYE TORNILLERIA DE 1/4"". ACERO GALVANIZADO ELECTROLITICO.",U,0.65,,FALSO,0,SED,
3796,"BAND. PORTACABLES TIPO DUCTO. TRAMO RECTO, . SERIE 8A. ANCHO 300 MM. ALTO 100 MM. LONGITUD 3  METROS.
LÁMINA PRE GALVANIZADA. PINTURA ELECTROSTÁTICA AL HORNO. TROQUELEADO PINTURA NEGRA.",U,71.48,,FALSO,0,SED,
3797,"TAPA PARA BAND. PORTACABLES. TRAMO RECTO. ANCHO 300 MM. LONGITUD 3 METROS. PINTURA ELECTROÉSTATICA AL
HORNO. PINTURA NEGRA.",U,57.78,,FALSO,0,SED,
3798,"BAND. PORTACABLES TIPO DUCTO. TRAMO RECTO, . SERIE 8A. ANCHO 300 MM. ALTO 100 MM. LONGITUD 3 METROS.ALUMINIO.",U,50.45,,FALSO,0,SED,
3799,"TAPA PARA BAND. PORTACABLES. TRAMO RECTO. ANCHO 300 MM (12""). LONGITUD 3 METROS (10 PIES). ALUMINIO",U,27.57,,FALSO,0,SED,
38,"PERNO CABEZA DE COCO 1/4X1"" GALVANIZADO",U,0,,FALSO,3,INVENTARIO,
380,SYL LUM.HIGH BAY GC109 150W 6500K MV 90° 19500lm,U,80.829,,FALSO,0,COTIZACIÓN,
3800,"BAND. PORTACABLES TIPO DUCTO. TEE HORIZONTAL , . SERIE 8A. ANCHO 300 MM. ALTO 100 MM. ALUMINIO",U,36.29,,FALSO,0,SED,
38001,"BARRA DE COBRE 1/8X1/2""X3M 185A",U,16.91964286,18.95,VERDADERO,0,COTIZACIÓN,
38002,"BARRA DE COBRE 1/8X3/4""X3M 245A",U,25.53571429,28.6,VERDADERO,0,COTIZACIÓN,
38003,"MOLDE P/SOLDADURA EXOTERMICA P/CABLE 2/0 - VARILLA 5/8"" CADWELD",U,116.0714286,130,VERDADERO,0,COTIZACIÓN,
38004,GEN MEJORADOR DE SUELO 25LB 11.25KG POWER GEM,U,15.625,17.5,VERDADERO,0,COTIZACIÓN,
3801,TAPA PARA BAND. PORTACABLES. TEE HORIZONTAL. ANCHO 300 MM. RADIO 300 MM. ALUMINIO,U,25.33,,FALSO,0,SED,
3802,"BAND. PORTACABLES TIPO DUCTO. CURVA HORIZONTAL 90°, . SERIE 8A. ANCHO 300 MM. ALTO 100 MM. ALUMINIO",U,25.2,,FALSO,0,SED,
3803,TAPA PARA BAND. PORTACABLES. CURVA HORIZONTAL 90°. ANCHO 300 MM. RADIO 300 MM. ALUMINIO,U,19.91,,FALSO,0,SED,
3804,"BAND. PORTACABLES TIPO DUCTO. CURVA VERTICAL EXTERNA 90°, . SERIE 8A. ANCHO 300 MM. ALTO 100 MM. ALUMINIO",U,18.3,,FALSO,0,SED,
3805,TAPA PARA BAND. PORTACABLES. CURVA VERTICAL EXTERNA 90°. ANCHO 300 MM. RADIO 300 MM. ALUMINIO,U,18.56,,FALSO,0,SED,
3806,"BAND. PORTACABLES TIPO DUCTO. CURVA VERTICAL INTERNA 90°, . SERIE 8A. ANCHO 300 MM. ALTO 100 MM. ALUMINIO",U,25.78,,FALSO,0,SED,
3807,TAPA PARA BAND. PORTACABLES. CURVA VERTICAL EXTERNA 90°. ANCHO 300 MM. RADIO 300 MM. ALUMINIO,U,18.56,,FALSO,0,SED,
3808,"CONJUNTO DE SUJETADOR DE BAND. PORTACABLES, PARA PERNO DE Ø 3/8"". ALUMINIO. INCLUYE TORNILLERIA DE 3/8"".
ALUMINIO. INCLUYE TORNILLERIA SOPORTE TIPO ""BP-01""",U,0.91,,FALSO,0,SED,
3809,"CANAL ESTRUCTURAL. 41 MM DE ANCHO (1- 5/8"") X 41 MM DE ALTO (1- 5/8""). TROQUELADO. LONGITUD 3 METROS (10 PIES). GALVANIZADO EN CALIENTE. SERVICIO MEDIO.",U,17.22,,FALSO,0,SED,
381,"3M TAYPE TEMFLEX 3/4""x20Y ROJO 165 18MT.90øC",U,1.31,,FALSO,0,COTIZACIÓN,
3810,"PERNO EXPANSIVO DE MANGA DE 3/8"" X 3"". GALVANIZADO ELECTROLÍTICO",U,0.73,,FALSO,0,SED,
3811,"GRAPA UNIVERSAL SERVICIO LIVIANO. PARA INSERTO DE Ø3/8"" Y APRIETE CON PERNO DE Ø1/2"". GALVANIZADO ELECTROLÍTICO. INCLUYE TORNILLERIA SOPORTE TIPO ""BP-03""",U,2.69,,FALSO,0,SED,
3812,"VARILLA ROSCADA DE 3/8"". LONGITUD 3 METROS. GALVANIZADO ELECTROLÍTICO",U,3.6,,FALSO,0,SED,
3813,"TUERCA HEXAGONAL DE 3/8"". GALVANIZADO ELECTROLÍTICO",U,0.07,,FALSO,0,SED,
3814,"ARANDELA REDONDA PARA PERNO DE 3/8"". GALVANIZADO ELECTROLÍTICO",U,0.06,,FALSO,0,SED,
3815,"ARANDELA CUADRADA. SERVICIO LIVIANO. 41 X 41 MM (1 - 5/8"" X 1- 5/8""). PARA PERNO DE 3/8"".  GALVANIZADO EN CALIENTE",U,0.23,,FALSO,0,SED,
3816,"CONJUNTO DE SUJETADOR DE BAND. PORTACABLES. SERVICIO LIVIANO. LÁMINA PRE GALVANIZADA .INCLUYE TORNILLERIA DE 1/4"". ACERO GALVANIZADO ELECTROLITICO.",U,0.85,,FALSO,0,SED,
3817,"ABRAZADERA FIJA DOBLE PARA TUBERÍA DE 1"". LÁMINA PRE GALVANIZADA",U,0.74,,FALSO,0,SED,
3818,BAND. PORTACABLES TIPO ESCALERILLA. TRAMO RECTO. SERIE 8C. ANCHO 300 MM. ALTO 100 MM. LONGITUD 3 METROS. LÁMINA PRE GALVANIZADA 150 MM.,U,34.87,,FALSO,0,SED,
3819,BAND. PORTACABLES TIPO ESCALERILLA. TEE HORIZONTAL. SERIE 8C. ANCHO 300 MM. ALTO 100 MM. LÁMINA PRE GALVANIZADA,U,18.14,,FALSO,0,SED,
382,TAPA REDONDA GRANDE (P/CAJETIN OCTOGONAL) 0019,U,0.183,,FALSO,0,COTIZACIÓN,
3820,BAND.PORTACABLES TIPO ESCALERILLA. CURVA HORIZONTAL 90°. SERIE 8C. ANCHO 300 MM. ALTO 100 MM. LÁMINA PRE GALVANIZADA,U,10.82,,FALSO,0,SED,
3821,BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL EXTERNA 90°. SERIE 8C. ANCHO 300 MM. ALTO 100 MM. LÁMINA PRE GALVANIZADA,U,17.06,,FALSO,0,SED,
3822,BAND. PORTACABLES TIPO ESCALERILLA. CURVA VERTICAL INTERNA 90°. SERIE 8C. ANCHO 300 MM. ALTO 100 MM. LÁMINA PRE GALVANIZADA,U,21.32,,FALSO,0,SED,
3823,BAND. PORTACABLES TIPO ESCALERILLA. REDUCCIÓN SIMÉTRICA. SERIE 8C. ANCHO DE 500 A 300 MM. ALTO 100 MM. LÁMINA PRE GALVANIZADA,U,6.06,,FALSO,0,SED,
3824,"GRAPA UNIVERSAL SERVICIO LIVIANO. PARA INSERTO DE Ø3/8"" Y APRIETE CON PERNO DE Ø1/2"". GALVANIZADO ELECTROLÍTICO. SE HA CONSIDERADO DISTANCIA ENTRE SOPORTES DE 1,5 M",U,2.99,,FALSO,0,SED,
3825,"VARILLA ROSCADA DE 3/8"". LONGITUD 3 METROS. GALVANIZADO ELECTROLÍTICO. SE HA CONSIDERADO DISTANCIA ENTRE SOPORTES DE 1,5 M.",U,3.84,,FALSO,0,SED,
3826,"CANAL ESTRUCTURAL BAJO. 41 MM DE ANCHO (1- 5/8"") X 21 MM DE ALTO (13/16""). TROQUELADO. LONGITUD 3 METROS (10 PIES). LÁMINA PRE GALVANIZADA: SERVICIO MEDIO. SE HA CONSIDERADO DISTANCIA ENTRE SOPORTES DE 1,5 M.",U,10.37,,FALSO,0,SED,
3827,"TUERCA HEXAGONAL DE 3/8"". GALVANIZADO ELECTROLÍTICO. SE HA CONSIDERADO DISTANCIA ENTRE SOPORTES DE 1,5 M.",U,0.07,,FALSO,0,SED,
3828,"ARANDELA REDONDA PARA PERNO DE 3/8"". GALVANIZADO ELECTROLÍTICO. SE HA CONSIDERADO DISTANCIA ENTRE SOPORTES DE 1,5 M.",U,0.06,,FALSO,0,SED,
3829,"ARANDELA CUADRADA. SERVICIO LIVIANO. 41 X 41 MM (1 - 5/8"" X 1- 5/8""). PARA PERNO DE 3/8"".  GALVANIZADO EN CALIENTE. SE HA CONSIDERADO DISTANCIA ENTRE SOPORTES DE 1,5 M.",U,0.23,,FALSO,0,SED,
383,EBASEE FUSIBLE 10x38 32 A. RO15 500V,U,0.314,,FALSO,0,COTIZACIÓN,
3830,"CONJUNTO DE SUJETADOR DE BAND. PORTACABLES. SERVICIO LIVIANO. LÁMINA PRE GALVANIZADA .INCLUYE TORNILLERIA DE 1/4"". ACERO GALVANIZADO ELECTROLITICO. SE HA CONSIDERADO DISTANCIA ENTRE SOPORTES DE 1,5 M.",U,0.85,,FALSO,0,SED,
3831,BAND. PORTACABLES TIPO ESCALERILLA. TRAMO RECTO. SERIE 8C. ANCHO 400 MM. ALTO 100 MM. LONGITUD 3 METROS. LÁMINA PRE GALVANIZADA. 180 M,U,38.07,,FALSO,0,SED,
3832,BAND. PORTACABLES TIPO ESCALERILLA. TEE HORIZONTAL. SERIE 8C. ANCHO 400 MM. ALTO 100 MM. LÁMINA PRE GALVANIZADA,U,21.48,,FALSO,0,SED,
